headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@type|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:mods|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modsnote|metadata.modstypeOfResource
2018-12-18T14:20:11Z|torch_1001|torch|text|dct|torch_vol37-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1001|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1001/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1998-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 37, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 37, Number 2, 1998-08-01|text
2018-12-18T14:20:11Z|torch_100|torch|text|dct|torch_vol5-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A100|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A100/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1966-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 5, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 5, Number 1, 1966-01-01|text
2018-12-18T14:20:11Z|torch_1022|torch|text|dct|torch_vol37-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1022|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1022/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1998-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 37, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 37, Number 1, 1998-05-01|text
2018-12-18T14:20:11Z|torch_1039|torch|text|dct|torch_vol36-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1039|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1039/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1997-12-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 36, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 36, Number 3, 1997-12-01|text
2018-12-18T14:20:11Z|torch_1056|torch|text|dct|torch_vol36-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1056|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1056/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1997-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 36, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 36, Number 2, 1997-08-01|text
2018-12-18T14:20:11Z|torch_1077|torch|text|dct|torch_vol36-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1077|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1077/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1997-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 36, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 36, Number 1, 1997-05-01|text
2018-12-18T14:20:11Z|torch_107|torch|text|dct|torch_vol5-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A107|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A107/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1966-03-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 5, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 5, Number 2, 1966-03-01|text
2018-12-18T14:20:11Z|torch_1090|torch|text|dct|torch_vol35-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1090|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1090/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1996-11|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 35, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 35, Number 3, 1996-11|text
2018-12-18T14:20:11Z|torch_1103|torch|text|dct|torch_vol35-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1103|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1103/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1996-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 35, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 35, Number 2, 1996-08-01|text
2018-12-18T14:20:11Z|torch_1116|torch|text|dct|torch_vol35-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1116|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1116/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1996-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 35, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 35, Number 1, 1996-01-01|text
2018-12-18T14:20:11Z|torch_1129|torch|text|dct|torch_vol34-no4|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1129|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1129/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1995-12-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 34, Number 4|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 34, Number 4, 1995-12-01|text
2018-12-18T14:20:11Z|torch_1142|torch|text|dct|torch_vol34-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1142|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1142/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1995-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 34, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 34, Number 3, 1995-08-01|text
2018-12-18T14:20:11Z|torch_114|torch|text|dct|torch_vol5-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A114|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A114/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1966-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 5, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 5, Number 3, 1966-05-01|text
2018-12-18T14:20:11Z|torch_1155|torch|text|dct|torch_vol34-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1155|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1155/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1995-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 34, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 34, Number 2, 1995-05-01|text
2018-12-18T14:20:11Z|torch_1168|torch|text|dct|torch_vol34-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1168|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1168/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1995-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 34, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 34, Number 1, 1995-01-01|text
2018-12-18T14:20:11Z|torch_1181|torch|text|dct|torch_vol33-no4|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1181|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1181/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1994-12-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 33, Number 4|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 33, Number 4, 1994-12-01|text
2018-12-18T14:20:11Z|torch_1194|torch|text|dct|torch_vol33-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1194|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1194/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1994-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 33, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 33, Number 3, 1994-08-01|text
2018-12-18T14:20:11Z|torch_11|torch|text|dct|torch_vol2-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A11|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A11/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1963-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 2, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 2, Number 1, 1963-01-01|text
2018-12-18T14:20:11Z|torch_1207|torch|text|dct|torch_vol33-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1207|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1207/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1994-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 33, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 33, Number 2, 1994-05-01|text
2018-12-18T14:20:11Z|torch_121|torch|text|dct|torch_vol5-no4|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A121|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A121/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1966-09-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 5, Number 4|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 5, Number 4, 1966-09-01|text
2018-12-18T14:20:11Z|torch_1220|torch|text|dct|torch_vol33-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1220|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1220/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1994-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 33, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 33, Number 1, 1994-01-01|text
2018-12-18T14:20:11Z|torch_1233|torch|text|dct|torch_vol32-no4|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1233|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1233/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1993-12-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 32, Number 4|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 32, Number 4, 1993-12-01|text
2018-12-18T14:20:11Z|torch_1246|torch|text|dct|torch_vol32-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1246|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1246/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1993-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 32, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 32, Number 3, 1993-08-01|text
2018-12-18T14:20:11Z|torch_1259|torch|text|dct|torch_vol32-no2|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1259|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1259/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1993-05-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 32, Number 2|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 32, Number 2, 1993-05-01|text
2018-12-18T14:20:11Z|torch_1272|torch|text|dct|torch_vol32-no1|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1272|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1272/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1993-01-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 32, Number 1|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 32, Number 1, 1993-01-01|text
2018-12-18T14:20:11Z|torch_1285|torch|text|dct|torch_vol31-no4|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1285|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1285/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1992-12-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 31, Number 4|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 31, Number 4, 1992-12-01|text
2018-12-18T14:20:11Z|torch_128|torch|text|dct|torch_vol5-no5|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A128|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A128/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1966-11-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 5, Number 5|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 5, Number 5, 1966-11-01|text
2018-12-18T14:20:11Z|torch_1298|torch|text|dct|torch_vol31-no3|local|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1298|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/torch%3A1298/datastream/TN/view|preview|creator|text|University of Tennessee, Knoxville. Office of University Relations|The University of Tennessee Libraries, Knoxville|1992-08-01|The University of Tennessee Libraries, Special Collections, Knoxville|original|University of Tennessee, Knoxville -- Periodicals|The Torchbearer, Volume 31, Number 3|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"This compilation is copyrighted by the University of Tennessee. Images, text, or other content downloaded from the collection may be freely used for non-profit educational and research purposes, or any other use falling within the purview of ""Fair Use."" For any other use, contact the University of Tennessee Libraries."|The Torchbearer, Volume 31, Number 3, 1992-08-01|text
